Account,Fraud_Count
C892594669,1
C892636220,1
C892688622,1
C89283631,1
C893034321,1
C893411806,1
C912405348,1
C912468991,1
C91276418,1
C933591789,1
C931340371,1
C931612164,1
C931676634,1
C931720815,1
C932045964,1
C932447324,1
C932539468,1
C932583850,1
C932961272,1
C93303375,1
C933301215,1
C933352682,1
C933443756,1
C933704571,1
C931026278,1
C933837794,1
C933913853,1
C933941946,1
C934061897,1
C934172571,1
C934206138,1
C934227113,1
C934338438,1
C93455814,1
C934745802,1
C934748143,1
C934748606,1
C934789306,1
C931224089,1
C930865273,1
C934940485,1
C928616706,1
C926836772,1
C927102285,1
C927108992,1
C927181710,1
C927202154,1
C927253405,1
C927887851,1
C927898109,1
C927935901,1
C928012348,1
C928051601,1
C928566980,1
C928608101,1
C928957738,1
C930621718,1
C929088608,1
C92914584,1
C929286459,1
C929319226,1
C929434570,1
C929585215,1
C929797843,1
C929929591,1
C929950007,1
C930019406,1
C93029776,1
C930467576,1
C930580526,1
C934857177,1
C935134354,1
C912767355,1
C940426725,1
C939313752,1
C939367162,1
C939398813,1
C939460136,1
C939463498,1
C939725119,1
C939732491,1
C939933921,1
C939990653,1
C940087282,1
C940142148,1
C940250916,1
C940330656,1
C940718761,1
C939181063,1
C941219258,1
C941458024,1
C941627109,1
C941791959,1
C941946048,1
C942063884,1
C942070496,1
C94208509,1
C942119622,1
C942132935,1
C94243065,1
C94269091,1
C942737312,1
C939293281,1
C939116023,1
C935429105,1
C937056998,1
C935439037,1
C935524807,1
C935560343,1
C935658927,1
C935919630,1
C935920556,1
C936282249,1
C936451148,1
C936539159,1
C936547996,1
C936646245,1
C936698630,1
C936929482,1
C937130374,1
C938980312,1
C937194908,1
C937316720,1
C937391405,1
C937470096,1
C937580010,1
C937734682,1
C937763226,1
C93781431,1
C937983122,1
C937991476,1
C938248377,1
C938594796,1
C938949509,1
C926776113,1
C926688459,1
C926634161,1
C917661354,1
C916277817,1
C916412259,1
C91676568,1
C916840500,1
C916884733,1
C916906045,1
C916986889,1
C916997353,1
C916997939,1
C917298078,1
C917413885,1
C917414431,1
C917618384,1
C917675056,1
C916193312,1
C918049082,1
C918154390,1
C91830551,1
C918476031,1
C918480550,1
C918538157,1
C918631268,1
C918655375,1
C918684226,1
C918786855,1
C918968605,1
C919002200,1
C919133464,1
C916267146,1
C916183053,1
C926547978,1
C91478894,1
C91294902,1
C913068789,1
C913178524,1
C913417990,1
C91345740,1
C913474262,1
C913609699,1
C913630133,1
C913635242,1
C913892512,1
C914179351,1
C914441096,1
C914459666,1
C914833925,1
C916181834,1
C915028332,1
C915095399,1
C915102234,1
C915237822,1
C915330664,1
C91534435,1
C91538557,1
C915485442,1
C915489737,1
C915515895,1
C915520756,1
C91566300,1
C916162513,1
C919151595,1
C919319560,1
C919338594,1
C925134065,1
C922817338,1
C922917235,1
C922949520,1
C923004972,1
C923057067,1
C923245844,1
C923707754,1
C923759331,1
C923916676,1
C923969189,1
C924123297,1
C924291724,1
C924652155,1
C925171074,1
C91936186,1
C92520056,1
C92525321,1
C925285469,1
C925348777,1
C925691503,1
C925758982,1
C925862909,1
C925896842,1
C925944949,1
C92605772,1
C926108639,1
C926121167,1
C926230389,1
C922622756,1
C922576062,1
C922540199,1
C922511709,1
C919387676,1
C919525792,1
C919579772,1
C919667911,1
C919670437,1
C919766733,1
C920057135,1
C920320326,1
C920327149,1
C920351883,1
C920552627,1
C920627879,1
C920803432,1
C920916112,1
C921148283,1
C921347828,1
C921483031,1
C921533797,1
C921534959,1
C92154963,1
C921559397,1
C921819400,1
C921928556,1
C922111429,1
C922180689,1
C922219750,1
C922243256,1
C758775934,1
C758612821,1
C51754444,1
C59681246,1
C594348983,1
C594373709,1
C594518473,1
C594531860,1
C594782618,1
C594998336,1
C595029020,1
C595351088,1
C595727199,1
C596041250,1
C596058183,1
C596249960,1
C596444681,1
C596898106,1
C594018186,1
C596998655,1
C597212846,1
C597280894,1
C597435768,1
C59743655,1
C597468231,1
C597537774,1
C597569560,1
C597790533,1
C597797196,1
C597823644,1
C59790487,1
C598087095,1
C594313973,1
C593887896,1
C598263954,1
C591114183,1
C59005653,1
C590057207,1
C590103740,1
C590147812,1
C590191709,1
C590262415,1
C590362838,1
C590550775,1
C59063278,1
C590657619,1
C590755759,1
C590901753,1
C590920487,1
C591114803,1
C593822721,1
C591314687,1
C591532921,1
C591761784,1
C591861774,1
C591928998,1
C592056924,1
C592516907,1
C592943127,1
C593029629,1
C593031414,1
C593181726,1
C593287282,1
C593736656,1
C598184926,1
C598267252,1
C59004862,1
C603653180,1
C601864422,1
C601921404,1
C602094058,1
C602293403,1
C602397056,1
C602426084,1
C602476051,1
C602497337,1
C602727752,1
C602933297,1
C603288664,1
C603393840,1
C603417156,1
C603912506,1
C601562346,1
C603927604,1
C603998134,1
C604057194,1
C604175667,1
C604295926,1
C604508292,1
C60471121,1
C605036987,1
C605093641,1
C605132681,1
C60530886,1
C605351789,1
C605364658,1
C601676623,1
C601312976,1
C598482992,1
C599746221,1
C598573300,1
C598739398,1
C598780092,1
C598860106,1
C598875397,1
C599107139,1
C599162880,1
C599212256,1
C599233021,1
C599318565,1
C599597900,1
C599607213,1
C599619292,1
C599834938,1
C601248796,1
C599862051,1
C600157960,1
C600417404,1
C6004942,1
C600529356,1
C600644430,1
C600757779,1
C600765612,1
C600776492,1
C600840707,1
C601045727,1
C601150509,1
C601193350,1
C590051909,1
C590035788,1
C605707294,1
C581356334,1
C579843849,1
C579893788,1
C579897687,1
C580058151,1
C580102695,1
C580353147,1
C580395183,1
C580582167,1
C580774916,1
C580913459,1
C58091991,1
C580926195,1
C581054448,1
C581415324,1
C579573451,1
C58143708,1
C581480789,1
C581503957,1
C581522793,1
C581609779,1
C581627997,1
C581841724,1
C582011779,1
C58219748,1
C582209368,1
C582388359,1
C58256247,1
C582821182,1
C579837876,1
C579531437,1
C582901057,1
C578374752,1
C577003768,1
C577061559,1
C577087580,1
C577110078,1
C577153262,1
C577502791,1
C577652704,1
C57771214,1
C577782900,1
C577803442,1
C577804571,1
C577926946,1
C578092794,1
C57838104,1
C579440834,1
C578388393,1
C578474227,1
C578564110,1
C578629553,1
C578681858,1
C578750781,1
C57886357,1
C579001815,1
C579160579,1
C579184994,1
C57938337,1
C579399811,1
C579423409,1
C582884877,1
C582952352,1
C589532361,1
C588226024,1
C58682758,1
C587188586,1
C587256083,1
C587273362,1
C587386073,1
C587388242,1
C587426597,1
C587506100,1
C587736003,1
C587748822,1
C587951461,1
C588214650,1
C588222380,1
C588343679,1
C586813963,1
C588367741,1
C588423293,1
C588547519,1
C588633149,1
C588765630,1
C588779235,1
C588956129,1
C589050166,1
C589092976,1
C589143360,1
C589262212,1
C589307049,1
C589374615,1
C586820687,1
C586669216,1
C583085719,1
C585116119,1
C58339720,1
C583505603,1
C583506611,1
C583549280,1
C583786481,1
C584026670,1
C584068116,1
C584194979,1
C584314061,1
C584398732,1
C584575879,1
C58470057,1
C584837450,1
C585236390,1
C586649123,1
C58527359,1
C585344505,1
C585432949,1
C585602438,1
C585645639,1
C585705042,1
C585824951,1
C585834595,1
C585977298,1
C586068817,1
C586226957,1
C58626602,1
C586432166,1
C605492867,1
C605725215,1
C758551247,1
C629649964,1
C627945196,1
C628072559,1
C628191436,1
C628228012,1
C628388986,1
C628490839,1
C628493905,1
C628538240,1
C628578638,1
C628613220,1
C629384731,1
C629419411,1
C629586313,1
C629787900,1
C62774884,1
C629818525,1
C630013429,1
C63022697,1
C630264516,1
C630422228,1
C630486346,1
C631032087,1
C631063987,1
C631110333,1
C631132881,1
C631598380,1
C631818291,1
C631857626,1
C627887471,1
C627570303,1
C631988661,1
C625524494,1
C62391457,1
C624146963,1
C624254500,1
C624338694,1
C62441091,1
C62464448,1
C624684299,1
C625044678,1
C625073662,1
C625119726,1
C625254221,1
C625389009,1
C625520344,1
C625726422,1
C627366177,1
C62581304,1
C625876553,1
C625944676,1
C625994500,1
C626221636,1
C626396465,1
C626411479,1
C626512080,1
C626697086,1
C626900726,1
C627099029,1
C627102981,1
C627190872,1
C631901150,1
C632110164,1
C623604516,1
C637394241,1
C636129537,1
C636323541,1
C636444299,1
C636454309,1
C636633653,1
C636779273,1
C636863555,1
C636887341,1
C637063091,1
C637091706,1
C637096336,1
C637181363,1
C637384510,1
C637472789,1
C635621973,1
C637708018,1
C638336367,1
C638438531,1
C638473168,1
C638622205,1
C638868396,1
C638930766,1
C639037502,1
C639125907,1
C639161653,1
C639239126,1
C639339113,1
C639357129,1
C635739031,1
C635388534,1
C632271407,1
C634210724,1
C632437973,1
C632622590,1
C632641086,1
C632646357,1
C633069844,1
C633571752,1
C633592175,1
C633635438,1
C63391267,1
C633958769,1
C634016277,1
C634051834,1
C634089015,1
C634268681,1
C63538570,1
C634269340,1
C634337503,1
C634479660,1
C63453823,1
C634556474,1
C634573611,1
C63457750,1
C634586560,1
C634632814,1
C63485295,1
C635085468,1
C635186,1
C63537571,1
C623650025,1
C623395017,1
C605744517,1
C612440112,1
C610717957,1
C610867855,1
C611078934,1
C611099542,1
C611134778,1
C611232899,1
C611266537,1
C611589726,1
C611839321,1
C611870654,1
C612008977,1
C612108923,1
C612277580,1
C612571830,1
C610496257,1
C612855677,1
C613081962,1
C613117727,1
C613775492,1
C61378648,1
C613935961,1
C614104997,1
C614130152,1
C614361316,1
C614646392,1
C61517319,1
C615181247,1
C615216082,1
C610652311,1
C610460069,1
C615237336,1
C607981921,1
C605861761,1
C605981144,1
C606108347,1
C60624550,1
C606408866,1
C60690342,1
C606914329,1
C607131381,1
C607706509,1
C607738036,1
C60777377,1
C607841205,1
C607970446,1
C608125181,1
C610195484,1
C608259465,1
C608537873,1
C608557779,1
C60906417,1
C609191731,1
C609529822,1
C609725895,1
C609821524,1
C609937899,1
C610088962,1
C610113599,1
C610130308,1
C610159138,1
C615227407,1
C615238056,1
C623153893,1
C621396903,1
C619527902,1
C619550945,1
C619552920,1
C619574054,1
C619581802,1
C619602282,1
C61990291,1
C620061851,1
C620731531,1
C620879020,1
C621014131,1
C62106011,1
C621322132,1
C621549388,1
C619482373,1
C621645313,1
C621663353,1
C621851577,1
C62190783,1
C621941841,1
C622012367,1
C622056239,1
C62219962,1
C622303175,1
C622353866,1
C622490191,1
C622612270,1
C622968772,1
C619524298,1
C619309761,1
C615309889,1
C617136418,1
C615350524,1
C615508627,1
C615611865,1
C615658157,1
C615843583,1
C615914680,1
C616112992,1
C616239672,1
C616299190,1
C616477106,1
C616491033,1
C616721459,1
C617022852,1
C617173071,1
C61912705,1
C617343530,1
C617492387,1
C617558864,1
C617614244,1
C617888697,1
C618118021,1
C618305910,1
C618333968,1
C618348006,1
C61841056,1
C618622080,1
C618768599,1
C618976547,1
C576782065,1
C576718894,1
C576603787,1
C534658891,1
C533475221,1
C533492345,1
C533511520,1
C533533320,1
C5335612,1
C533672978,1
C533706573,1
C533828275,1
C53387577,1
C534171533,1
C534184245,1
C534254918,1
C534450882,1
C534774470,1
C533314653,1
C534886270,1
C535182399,1
C535285535,1
C535302480,1
C535424820,1
C535695455,1
C535716283,1
C536142403,1
C536221830,1
C536229178,1
C536531552,1
C536599412,1
C537034924,1
C533316597,1
C533125295,1
C537174691,1
C531994851,1
C530405843,1
C53057884,1
C53062849,1
C530844914,1
C530884257,1
C530984971,1
C531342661,1
C531559294,1
C531586904,1
C531625667,1
C531695406,1
C531780975,1
C531811781,1
C532073987,1
C533095346,1
C532100013,1
C532265406,1
C532302073,1
C532377290,1
C532433222,1
C5325998,1
C53265363,1
C532681837,1
C532704190,1
C532758162,1
C532793923,1
C532935388,1
C532968715,1
C537091000,1
C537407577,1
C530018040,1
C542075780,1
C540962810,1
C540962910,1
C540990710,1
C541074037,1
C541373010,1
C541466200,1
C541525278,1
C541658626,1
C541685621,1
C541691384,1
C541833778,1
C541955381,1
C541992132,1
C542081155,1
C540703512,1
C542286899,1
C542321512,1
C542333894,1
C542398643,1
C542723764,1
C542772115,1
C542787796,1
C542918191,1
C542934513,1
C542986012,1
C542998030,1
C543137338,1
C543170433,1
C540872816,1
C540658137,1
C537531657,1
C538679361,1
C537664657,1
C537828065,1
C537992221,1
C538038319,1
C538142346,1
C538261432,1
C538300910,1
C538317086,1
C538400340,1
C538567441,1
C538641339,1
C538660797,1
C538661860,1
C538717920,1
C540657255,1
C538795916,1
C538871976,1
C538971825,1
C539030556,1
C539112012,1
C539137020,1
C539311335,1
C53932340,1
C539442999,1
C539747264,1
C539837230,1
C54004768,1
C540530453,1
C53019393,1
C529880237,1
C576597272,1
C522259302,1
C520847673,1
C521066417,1
C521252518,1
C521374455,1
C521393327,1
C521408654,1
C521538595,1
C521660749,1
C521758644,1
C521981840,1
C522001237,1
C522008423,1
C522173599,1
C522310977,1
C520742045,1
C522357806,1
C522387015,1
C522399382,1
C522404571,1
C522493540,1
C522956447,1
C523103800,1
C523126423,1
C523152614,1
C523279178,1
C523292689,1
C523315738,1
C523460795,1
C520753561,1
C520559752,1
C52395788,1
C518707081,1
C517557051,1
C517594835,1
C517676411,1
C517758721,1
C51780378,1
C517854187,1
C517910337,1
C517963020,1
C518197295,1
C1965664830,1
C518343264,1
C51866354,1
C518686874,1
C519065458,1
C520405565,1
C519152863,1
C519182481,1
C519434104,1
C519508909,1
C519616178,1
C519675576,1
C519703316,1
C519794603,1
C519905782,1
C520000532,1
C52020613,1
C52022125,1
C520336445,1
C523904186,1
C524119157,1
C529879129,1
C528343888,1
C527145234,1
C5272295,1
C527244596,1
C527346437,1
C527353912,1
C527429443,1
C527460234,1
C527482085,1
C527524225,1
C527712265,1
C527814350,1
C528147634,1
C528250681,1
C528477947,1
C526945673,1
C528486707,1
C528593406,1
C528690672,1
C528702862,1
C528705657,1
C528730854,1
C528739527,1
C528875207,1
C528998506,1
C529372268,1
C529456580,1
C529588126,1
C529741331,1
C526995277,1
C526780230,1
C524442031,1
C525809743,1
C524492169,1
C524532968,1
C524534489,1
C524632299,1
C524658055,1
C524837856,1
C525094295,1
C525104705,1
C525235814,1
C525332460,1
C525368307,1
C525486982,1
C525514833,1
C525813177,1
C526627730,1
C525875414,1
C525906402,1
C525941534,1
C525961940,1
C526028117,1
C526059376,1
C526144262,1
C52614586,1
C526174668,1
C526265092,1
C526266879,1
C52657218,1
C526626217,1
C543477940,1
C543599134,1
C543601110,1
C56779001,1
C565737303,1
C565737744,1
C565887974,1
C566073834,1
C566136377,1
C566299980,1
C566620514,1
C567213165,1
C567378649,1
C56751982,1
C567530691,1
C567545309,1
C567741813,1
C567898668,1
C56548333,1
C568155079,1
C56816688,1
C568168780,1
C568175103,1
C568285041,1
C56835824,1
C568654206,1
C568675237,1
C568731351,1
C568807005,1
C569133281,1
C569564677,1
C569899403,1
C565561200,1
C565411980,1
C570188819,1
C563164631,1
C561470318,1
C5616107,1
C56193098,1
C562081008,1
C562220345,1
C562356670,1
C562360384,1
C562497743,1
C562520723,1
C562686021,1
C562878740,1
C562970310,1
C563001075,1
C563555461,1
C565255701,1
C563583210,1
C563591583,1
C563718131,1
C56372848,1
C563840868,1
C56420164,1
C564491886,1
C564539602,1
C564631760,1
C56482072,1
C564977674,1
C565177857,1
C565197810,1
C570182217,1
C570246252,1
C543602105,1
C575547051,1
C574146734,1
C574361249,1
C574402846,1
C574444599,1
C574551822,1
C574552283,1
C574846060,1
C574884951,1
C57496265,1
C57496674,1
C575000794,1
C57546675,1
C575504528,1
C575638324,1
C57383792,1
C575658952,1
C575671201,1
C575768328,1
C575853652,1
C575969831,1
C575981096,1
C576017861,1
C576020247,1
C57612044,1
C576226769,1
C576388440,1
C576448483,1
C576568419,1
C5740869,1
C573579214,1
C570315101,1
C570906576,1
C570327586,1
C570339054,1
C57037472,1
C570409417,1
C570435842,1
C570470570,1
C570490831,1
C570536992,1
C570708188,1
C570725373,1
C5707548,1
C57087263,1
C570894780,1
C570967174,1
C573479496,1
C571016162,1
C571026687,1
C571514738,1
C571550397,1
C571696283,1
C571802760,1
C572426271,1
C572669478,1
C572686074,1
C572787442,1
C572895729,1
C57292104,1
C573200870,1
C561223504,1
C561189362,1
C560881857,1
C549532314,1
C548495641,1
C54851371,1
C548545362,1
C548676992,1
C548836195,1
C548881736,1
C548890827,1
C548911578,1
C548974212,1
C549010172,1
C549084804,1
C549201409,1
C549493431,1
C549647828,1
C547948167,1
C549929382,1
C550055858,1
C5500994,1
C550179566,1
C550185181,1
C550372434,1
C550487166,1
C550781139,1
C550830618,1
C550919269,1
C551192635,1
C551376615,1
C551410627,1
C548284315,1
C547834649,1
C560583390,1
C546277701,1
C54370277,1
C543731101,1
C544317728,1
C544429933,1
C544677509,1
C544794295,1
C545352261,1
C545398254,1
C545871472,1
C546068796,1
C546087307,1
C546104112,1
C54612631,1
C546304299,1
C547781326,1
C546364616,1
C546465873,1
C546490249,1
C546495530,1
C546529,1
C546830525,1
C546843305,1
C546971696,1
C547279990,1
C547292617,1
C547328121,1
C54761777,1
C547672572,1
C551483536,1
C551643409,1
C551669162,1
C558321458,1
C556652352,1
C556669926,1
C556777856,1
C556813703,1
C557033420,1
C557127820,1
C557227834,1
C557403398,1
C557416000,1
C557530807,1
C557678014,1
C557894266,1
C558066114,1
C558400671,1
C551820728,1
C558432551,1
C558746350,1
C558846128,1
C558976656,1
C559467589,1
C5594712,1
C559485820,1
C559632898,1
C559962002,1
C559992116,1
C560041895,1
C560125098,1
C560235644,1
C556594745,1
C556483673,1
C556373412,1
C556303887,1
C551927206,1
C552198318,1
C552296205,1
C552429589,1
C552483700,1
C552488033,1
C552512951,1
C552626823,1
C553034695,1
C553264065,1
C553554525,1
C553804968,1
C553920581,1
C554032564,1
C55403746,1
C554382574,1
C554572940,1
C554608123,1
C554735206,1
C554878096,1
C555566850,1
C555672165,1
C555674757,1
C555990868,1
C556184876,1
C556223230,1
C55629100,1
C63948986,1
C639529489,1
C639808302,1
C719805094,1
C717942686,1
C71817191,1
C718213394,1
C718215446,1
C718351152,1
C718391314,1
C718874269,1
C719125515,1
C719370249,1
C719419922,1
C719693497,1
C719711728,1
C719763224,1
C72000056,1
C717731676,1
C720253622,1
C720291074,1
C720599914,1
C720836200,1
C721022515,1
C721356209,1
C721399587,1
C721605153,1
C721674315,1
C721676184,1
C721700955,1
C722054736,1
C722109752,1
C717934404,1
C717672329,1
C722639909,1
C715932448,1
C71447859,1
C71460104,1
C714852776,1
C714886527,1
C715029330,1
C715094437,1
C715170172,1
C715201096,1
C715458318,1
C715462107,1
C715571167,1
C715754415,1
C715880605,1
C716019997,1
C717644112,1
C716083600,1
C716157747,1
C716184837,1
C7162498,1
C716606813,1
C71665357,1
C716780385,1
C717389444,1
C717398565,1
C717479366,1
C717487050,1
C71755087,1
C717552851,1
C722271938,1
C722684356,1
C714182090,1
C726906653,1
C725738949,1
C725816726,1
C725825783,1
C725915377,1
C725918022,1
C725953073,1
C72626966,1
C726278083,1
C726333596,1
C726467776,1
C726473569,1
C726617458,1
C726730575,1
C727037964,1
C725597637,1
C727110696,1
C727140107,1
C727304314,1
C727455113,1
C727542577,1
C7277039,1
C72780172,1
C72798591,1
C728143038,1
C728363232,1
C728515752,1
C728538990,1
C728550781,1
C72573471,1
C725544013,1
C722855847,1
C723840682,1
C722948959,1
C722954269,1
C722968916,1
C723006620,1
C723019595,1
C723093483,1
C723136317,1
C723141426,1
C723173004,1
C723208527,1
C723209092,1
C723423255,1
C72348796,1
C723898004,1
C725405279,1
C723906274,1
C724176081,1
C724193820,1
C724206684,1
C724251968,1
C724484152,1
C724673427,1
C724693370,1
C724702929,1
C725098002,1
C725115961,1
C725236553,1
C725249814,1
C714385617,1
C714177004,1
C697599749,1
C70399641,1
C701821995,1
C70209751,1
C702109004,1
C702315593,1
C702410034,1
C702607900,1
C702710728,1
C702718253,1
C703136937,1
C703277110,1
C703367289,1
C703386437,1
C70360442,1
C704140771,1
C701712936,1
C704220128,1
C704248437,1
C704744337,1
C704752055,1
C705045817,1
C705070035,1
C70514826,1
C705152518,1
C705161174,1
C705295084,1
C705319954,1
C705419652,1
C705444596,1
C701761965,1
C701624448,1
C705797275,1
C699355424,1
C697783649,1
C697909635,1
C69798076,1
C69800552,1
C698155401,1
C698487016,1
C698551144,1
C698568387,1
C698942634,1
C699011744,1
C699121827,1
C699173824,1
C699198167,1
C699771361,1
C701578249,1
C699869751,1
C699874957,1
C700083141,1
C700261838,1
C700411853,1
C700461668,1
C700536860,1
C700621528,1
C700848378,1
C70120540,1
C701219396,1
C701300416,1
C701554593,1
C705527703,1
C705981026,1
C714051433,1
C711889939,1
C710869590,1
C710887172,1
C711027580,1
C711079235,1
C71110217,1
C711131179,1
C711340026,1
C711344285,1
C711384774,1
C711446907,1
C711485958,1
C711547506,1
C711809884,1
C712071117,1
C710580864,1
C712250463,1
C712828337,1
C712964669,1
C712970415,1
C712970778,1
C713202339,1
C713338583,1
